group,models,router,task_type,best_fixed_model,fixed_acc_mean,router_acc_mean,oracle_acc_mean,router_acc_std,router_chooses_fixed_share,n_seeds,avg_n_per_split,gain_pp
llama_granite,"llama_70b,granite_8b",linear_svm_router,commonsense,llama_70b,0.770940170940171,0.7871794871794873,0.9085470085470085,0.06286155031975975,0.3965811965811966,30,39.0,1.6239316239316293
llama_granite,"llama_70b,granite_8b",linear_svm_router,humanities,llama_70b,0.8794871794871795,0.870940170940171,0.9299145299145299,0.047843771036128226,0.9128205128205128,30,39.0,-0.8547008547008517
llama_granite,"llama_70b,granite_8b",linear_svm_router,math,llama_70b,0.9289102564102565,0.9289102564102565,0.9483333333333334,0.02781018706052725,0.9881837606837607,30,39.4,0.0
llama_granite,"llama_70b,granite_8b",linear_svm_router,science,llama_70b,0.9691666666666666,0.97,0.9808333333333333,0.021172526114494834,0.9791666666666666,30,40.0,0.08333333333333526
llama_granite,"llama_70b,granite_8b",linear_svm_router,social_science,llama_70b,0.9242307692307693,0.9242307692307693,0.947008547008547,0.022958977499102654,0.9748290598290599,30,39.6,0.0
