bucket,group,models,feature_set,policy,accuracy_mean,accuracy_std,utility_mean,regret_mean,avg_cost_mean,route_acc_mean,n_seeds
pair_sweep,gemini_flash_granite,"gemini_flash,granite_8b",metadata+cheap_probe+tfidf,always_gemini_flash,0.8769881556683589,0.02402037430798395,0.8769881556683589,0.048392554991539764,0.0001896469712351946,0.9516074450084601,30
pair_sweep,gemini_flash_granite,"gemini_flash,granite_8b",metadata+cheap_probe+tfidf,always_granite_8b,0.846362098138748,0.025220334662901616,0.846362098138748,0.07901861252115057,1.5969788494077833e-05,0.048392554991539764,30
pair_sweep,gemini_flash_granite,"gemini_flash,granite_8b",metadata+cheap_probe+tfidf,random,0.860575296108291,0.02549365150877918,0.860575296108291,0.06480541455160745,0.00010240110829103216,0.4918781725888325,30
pair_sweep,gemini_flash_granite,"gemini_flash,granite_8b",metadata+cheap_probe+tfidf,oracle,0.9253807106598984,0.01713125034914045,0.9253807106598984,0.0,0.00017959404399323182,1.0,30
pair_sweep,gemini_flash_granite,"gemini_flash,granite_8b",metadata+cheap_probe+tfidf,logistic_router,0.8673434856175973,0.022963228128227164,0.8673434856175973,0.058037225042301195,0.0001519574957698816,0.7720812182741116,30
pair_sweep,gemini_flash_granite,"gemini_flash,granite_8b",metadata+cheap_probe+tfidf,linear_svm_router,0.863959390862944,0.023027626785513934,0.863959390862944,0.061421319796954324,0.00016423835025380709,0.8106598984771572,30
pair_sweep,gemini_flash_granite,"gemini_flash,granite_8b",metadata+cheap_probe+tfidf,knn_router,0.8769881556683589,0.02402037430798395,0.8769881556683589,0.048392554991539764,0.00018962155668358717,0.9514382402707274,30
pair_sweep,gemini_flash_granite,"gemini_flash,granite_8b",metadata+cheap_probe+tfidf,decision_tree_router,0.8683587140439931,0.022343510526949214,0.8683587140439931,0.05702199661590524,0.00013878510998307952,0.7086294416243656,30
pair_sweep,gemini_flash_granite,"gemini_flash,granite_8b",metadata+cheap_probe+tfidf,random_forest_router,0.8851099830795264,0.020672464948860762,0.8851099830795264,0.04027072758037225,0.0001688644331641286,0.873942470389171,30
pair_sweep,gemini_flash_granite,"gemini_flash,granite_8b",metadata+cheap_probe+tfidf,extra_trees_router,0.8824027072758037,0.021038855326991467,0.8824027072758037,0.04297800338409475,0.00015125008460236888,0.7774957698815567,30
pair_sweep,gemini_flash_granite,"gemini_flash,granite_8b",metadata+cheap_probe+tfidf,mlp_router,0.8768189509306262,0.024250462712808937,0.8768189509306262,0.04856175972927242,0.00018515668358714044,0.9316412859560069,30
pair_sweep,gemini_flash_granite,"gemini_flash,granite_8b",metadata+cheap_probe+tfidf,tfidf_logistic_router,0.8683587140439932,0.022183873970487995,0.8683587140439932,0.05702199661590524,0.0001695768443316413,0.862098138747885,30
pair_sweep,gemini_flash_granite,"gemini_flash,granite_8b",metadata+cheap_probe+tfidf,tfidf_linear_svm_router,0.8729272419627748,0.023527033969641183,0.8729272419627748,0.052453468697123515,0.0001857212182741117,0.9328257191201353,30
pair_sweep,gemini_flash_granite,"gemini_flash,granite_8b",metadata+cheap_probe+tfidf,tfidf_mlp_router,0.8751269035532996,0.023569168407949245,0.8751269035532996,0.05025380710659899,0.00018730327411167508,0.9421319796954315,30
