bucket,group,models,feature_set,policy,accuracy_mean,accuracy_std,utility_mean,regret_mean,avg_cost_mean,route_acc_mean,n_seeds
no_dominator,triple_qwen_llama_deepseek,"qwen_30b,llama_70b,deepseek_v3",metadata+cheap_probe+tfidf,linear_svm_router,0.8956006768189512,0.01957753757293351,0.8956006768189512,0.0673434856175973,2.8059153502538073e-05,0.8590524534686972,30
no_dominator,triple_qwen_llama_deepseek,"qwen_30b,llama_70b,deepseek_v3",metadata+cheap_probe+tfidf,knn_router,0.8998307952622676,0.0191299175113674,0.8998307952622676,0.06311336717428088,2.531397394247039e-05,0.936886632825719,30
no_dominator,triple_qwen_llama_deepseek,"qwen_30b,llama_70b,deepseek_v3",metadata+cheap_probe+tfidf,decision_tree_router,0.8994923857868021,0.019835291213694123,0.8994923857868021,0.0634517766497462,3.754441472081218e-05,0.5954314720812183,30
no_dominator,triple_qwen_llama_deepseek,"qwen_30b,llama_70b,deepseek_v3",metadata+cheap_probe+tfidf,random_forest_router,0.8961082910321491,0.021934141353787507,0.8961082910321491,0.06683587140439932,2.7681893637901862e-05,0.8573604060913705,30
no_dominator,triple_qwen_llama_deepseek,"qwen_30b,llama_70b,deepseek_v3",metadata+cheap_probe+tfidf,extra_trees_router,0.8957698815566838,0.023001888958330188,0.8957698815566838,0.06717428087986463,3.033974429780034e-05,0.7964467005076141,30
no_dominator,triple_qwen_llama_deepseek,"qwen_30b,llama_70b,deepseek_v3",metadata+cheap_probe+tfidf,mlp_router,0.9001692047377328,0.01924106709591125,0.9001692047377328,0.06277495769881557,2.6178596548223352e-05,0.9098138747884942,30
no_dominator,triple_qwen_llama_deepseek,"qwen_30b,llama_70b,deepseek_v3",metadata+cheap_probe+tfidf,tfidf_logistic_router,0.8964467005076143,0.019754495394310203,0.8964467005076143,0.066497461928934,2.894447597292724e-05,0.8360406091370557,30
no_dominator,triple_qwen_llama_deepseek,"qwen_30b,llama_70b,deepseek_v3",metadata+cheap_probe+tfidf,tfidf_linear_svm_router,0.8983079526226736,0.019972932026727917,0.8983079526226736,0.06463620981387479,2.5730478206429783e-05,0.9270727580372249,30
no_dominator,triple_qwen_llama_deepseek,"qwen_30b,llama_70b,deepseek_v3",metadata+cheap_probe+tfidf,tfidf_mlp_router,0.899153976311337,0.018886849556331697,0.899153976311337,0.06379018612521152,2.5472322605752963e-05,0.9338409475465314,30
no_dominator,triple_gemini_llama_granite,"gemini_flash,llama_70b,granite_8b",metadata+cheap_probe+tfidf,always_gemini_flash,0.8769881556683589,0.02402037430798395,0.8769881556683589,0.07952622673434857,0.0001896469712351946,0.9204737732656516,30
no_dominator,triple_gemini_llama_granite,"gemini_flash,llama_70b,granite_8b",metadata+cheap_probe+tfidf,always_llama_70b,0.895093062605753,0.02083728504277656,0.895093062605753,0.06142131979695432,5.354493147208122e-05,0.06886632825719122,30
