group,models,seed,policy,accuracy,avg_cost,utility,regret,cost_weight,route_acc
llama_deepseek,"llama_70b,deepseek_v3",233,tfidf_logistic_router,0.872,5.3685728e-05,0.872,0.08,0.0,0.864
llama_deepseek,"llama_70b,deepseek_v3",233,tfidf_linear_svm_router,0.88,5.3387544000000004e-05,0.88,0.072,0.0,0.92
gemini_llama_deepseek,"gemini_flash,llama_70b,deepseek_v3",229,always_gemini_flash,0.864,0.0001908728,0.864,0.112,0.0,0.888
gemini_llama_deepseek,"gemini_flash,llama_70b,deepseek_v3",229,always_llama_70b,0.888,4.769864000000001e-05,0.888,0.088,0.0,0.088
gemini_llama_deepseek,"gemini_flash,llama_70b,deepseek_v3",229,always_deepseek_v3,0.872,7.173344e-05,0.872,0.104,0.0,0.024
gemini_llama_deepseek,"gemini_flash,llama_70b,deepseek_v3",229,random,0.888,9.468232e-05,0.888,0.088,0.0,0.272
gemini_llama_deepseek,"gemini_flash,llama_70b,deepseek_v3",229,oracle,0.976,0.00016841304000000002,0.976,0.0,0.0,1.0
gemini_llama_deepseek,"gemini_flash,llama_70b,deepseek_v3",229,logistic_router,0.872,0.000162717856,0.872,0.104,0.0,0.712
gemini_llama_deepseek,"gemini_flash,llama_70b,deepseek_v3",229,linear_svm_router,0.88,0.000175684968,0.88,0.096,0.0,0.816
gemini_llama_deepseek,"gemini_flash,llama_70b,deepseek_v3",229,knn_router,0.864,0.0001908728,0.864,0.112,0.0,0.888
gemini_llama_deepseek,"gemini_flash,llama_70b,deepseek_v3",229,decision_tree_router,0.888,0.00013488671200000002,0.888,0.088,0.0,0.624
gemini_llama_deepseek,"gemini_flash,llama_70b,deepseek_v3",229,random_forest_router,0.896,0.00017113620000000002,0.896,0.08,0.0,0.824
gemini_llama_deepseek,"gemini_flash,llama_70b,deepseek_v3",229,extra_trees_router,0.896,0.000151616096,0.896,0.08,0.0,0.72
gemini_llama_deepseek,"gemini_flash,llama_70b,deepseek_v3",229,tfidf_logistic_router,0.88,0.000171287448,0.88,0.096,0.0,0.784
gemini_llama_deepseek,"gemini_flash,llama_70b,deepseek_v3",229,tfidf_linear_svm_router,0.872,0.0001887228,0.872,0.104,0.0,0.88
gemini_llama_deepseek,"gemini_flash,llama_70b,deepseek_v3",230,always_gemini_flash,0.88,0.0001904848,0.88,0.104,0.0,0.896
gemini_llama_deepseek,"gemini_flash,llama_70b,deepseek_v3",230,always_llama_70b,0.904,5.2859176e-05,0.904,0.08,0.0,0.072
gemini_llama_deepseek,"gemini_flash,llama_70b,deepseek_v3",230,always_deepseek_v3,0.904,6.9539296e-05,0.904,0.08,0.0,0.032
gemini_llama_deepseek,"gemini_flash,llama_70b,deepseek_v3",230,random,0.912,0.00011355732799999999,0.912,0.072,0.0,0.384
gemini_llama_deepseek,"gemini_flash,llama_70b,deepseek_v3",230,oracle,0.984,0.00017504004,0.984,0.0,0.0,1.0
gemini_llama_deepseek,"gemini_flash,llama_70b,deepseek_v3",230,logistic_router,0.92,0.00015915632,0.92,0.064,0.0,0.728
gemini_llama_deepseek,"gemini_flash,llama_70b,deepseek_v3",230,linear_svm_router,0.896,0.0001782958,0.896,0.088,0.0,0.84
gemini_llama_deepseek,"gemini_flash,llama_70b,deepseek_v3",230,knn_router,0.888,0.00018966336000000001,0.888,0.096,0.0,0.904
gemini_llama_deepseek,"gemini_flash,llama_70b,deepseek_v3",230,decision_tree_router,0.904,0.00015872235999999997,0.904,0.08,0.0,0.712
gemini_llama_deepseek,"gemini_flash,llama_70b,deepseek_v3",230,random_forest_router,0.912,0.00016485108000000002,0.912,0.072,0.0,0.784
gemini_llama_deepseek,"gemini_flash,llama_70b,deepseek_v3",230,extra_trees_router,0.912,0.00015268624,0.912,0.072,0.0,0.696
gemini_llama_deepseek,"gemini_flash,llama_70b,deepseek_v3",230,tfidf_logistic_router,0.904,0.00016790708,0.904,0.08,0.0,0.784
gemini_llama_deepseek,"gemini_flash,llama_70b,deepseek_v3",230,tfidf_linear_svm_router,0.88,0.0001892556,0.88,0.104,0.0,0.88
gemini_llama_deepseek,"gemini_flash,llama_70b,deepseek_v3",231,always_gemini_flash,0.808,0.0001890168,0.808,0.136,0.0,0.864
gemini_llama_deepseek,"gemini_flash,llama_70b,deepseek_v3",231,always_llama_70b,0.888,5.057821599999999e-05,0.888,0.056,0.0,0.12
gemini_llama_deepseek,"gemini_flash,llama_70b,deepseek_v3",231,always_deepseek_v3,0.856,6.8999472e-05,0.856,0.088,0.0,0.016
gemini_llama_deepseek,"gemini_flash,llama_70b,deepseek_v3",231,random,0.856,9.902798400000001e-05,0.856,0.088,0.0,0.28
gemini_llama_deepseek,"gemini_flash,llama_70b,deepseek_v3",231,oracle,0.944,0.0001594938,0.944,0.0,0.0,1.0
gemini_llama_deepseek,"gemini_flash,llama_70b,deepseek_v3",231,logistic_router,0.848,0.00015734586399999997,0.848,0.096,0.0,0.744
gemini_llama_deepseek,"gemini_flash,llama_70b,deepseek_v3",231,linear_svm_router,0.832,0.00017438099999999998,0.832,0.112,0.0,0.832
gemini_llama_deepseek,"gemini_flash,llama_70b,deepseek_v3",231,knn_router,0.808,0.0001890168,0.808,0.136,0.0,0.864
gemini_llama_deepseek,"gemini_flash,llama_70b,deepseek_v3",231,decision_tree_router,0.832,0.00013680796,0.832,0.112,0.0,0.64
gemini_llama_deepseek,"gemini_flash,llama_70b,deepseek_v3",231,random_forest_router,0.856,0.00016199668,0.856,0.088,0.0,0.824
gemini_llama_deepseek,"gemini_flash,llama_70b,deepseek_v3",231,extra_trees_router,0.864,0.00015020852000000002,0.864,0.08,0.0,0.768
gemini_llama_deepseek,"gemini_flash,llama_70b,deepseek_v3",231,tfidf_logistic_router,0.848,0.0001708098,0.848,0.096,0.0,0.848
gemini_llama_deepseek,"gemini_flash,llama_70b,deepseek_v3",231,tfidf_linear_svm_router,0.816,0.00018538983999999997,0.816,0.128,0.0,0.856
gemini_llama_deepseek,"gemini_flash,llama_70b,deepseek_v3",232,always_gemini_flash,0.928,0.00018889999999999996,0.928,0.064,0.0,0.936
gemini_llama_deepseek,"gemini_flash,llama_70b,deepseek_v3",232,always_llama_70b,0.912,4.825988e-05,0.912,0.08,0.0,0.048
gemini_llama_deepseek,"gemini_flash,llama_70b,deepseek_v3",232,always_deepseek_v3,0.896,7.1520128e-05,0.896,0.096,0.0,0.016
