group,models,seed,policy,n_test,n_decidable,decidable_share,router_acc_full,router_acc_decidable,decidable_lift_pp,router_disagrees_with_best_fixed_share,router_correct_when_disagrees_share
gemini_flash_llama,"gemini_flash,llama_70b",230,mlp_router,197,27,0.13705583756345177,0.9137055837563451,0.5185185185185185,-3.703703703703709,0.9644670050761421,0.9105263157894737
gemini_flash_llama,"gemini_flash,llama_70b",230,tfidf_logistic_router,197,27,0.13705583756345177,0.9238578680203046,0.5925925925925926,3.703703703703698,0.8629441624365483,0.9294117647058824
gemini_flash_llama,"gemini_flash,llama_70b",230,tfidf_linear_svm_router,197,27,0.13705583756345177,0.9086294416243654,0.48148148148148145,-7.407407407407413,0.9390862944162437,0.9081081081081082
gemini_flash_llama,"gemini_flash,llama_70b",230,tfidf_mlp_router,197,27,0.13705583756345177,0.9035532994923858,0.4444444444444444,-11.111111111111116,0.9949238578680203,0.9030612244897959
gemini_flash_llama,"gemini_flash,llama_70b",231,always_llama_70b,197,26,0.1319796954314721,0.9289340101522843,0.7307692307692307,0.0,0.0,
gemini_flash_llama,"gemini_flash,llama_70b",231,oracle,197,26,0.1319796954314721,0.9644670050761421,1.0,26.923076923076927,0.9035532994923858,
gemini_flash_llama,"gemini_flash,llama_70b",231,logistic_router,197,26,0.1319796954314721,0.9035532994923858,0.5384615384615384,-19.23076923076923,0.8274111675126904,0.9079754601226994
gemini_flash_llama,"gemini_flash,llama_70b",231,linear_svm_router,197,26,0.1319796954314721,0.8984771573604061,0.5,-23.076923076923073,0.8730964467005076,0.9069767441860465
gemini_flash_llama,"gemini_flash,llama_70b",231,knn_router,197,26,0.1319796954314721,0.868020304568528,0.2692307692307692,-46.15384615384615,1.0,0.868020304568528
gemini_flash_llama,"gemini_flash,llama_70b",231,decision_tree_router,197,26,0.1319796954314721,0.9035532994923858,0.5384615384615384,-19.23076923076923,0.8071065989847716,0.8930817610062893
gemini_flash_llama,"gemini_flash,llama_70b",231,random_forest_router,197,26,0.1319796954314721,0.9187817258883249,0.6538461538461539,-7.692307692307687,0.8477157360406091,0.9161676646706587
gemini_flash_llama,"gemini_flash,llama_70b",231,extra_trees_router,197,26,0.1319796954314721,0.9137055837563451,0.6153846153846154,-11.538461538461531,0.7868020304568528,0.9096774193548387
gemini_flash_llama,"gemini_flash,llama_70b",231,mlp_router,197,26,0.1319796954314721,0.8883248730964467,0.4230769230769231,-30.769230769230766,0.9593908629441624,0.8835978835978836
gemini_flash_llama,"gemini_flash,llama_70b",231,tfidf_logistic_router,197,26,0.1319796954314721,0.9035532994923858,0.5384615384615384,-19.23076923076923,0.9035532994923858,0.898876404494382
gemini_flash_llama,"gemini_flash,llama_70b",231,tfidf_linear_svm_router,197,26,0.1319796954314721,0.883248730964467,0.38461538461538464,-34.615384615384606,0.9746192893401016,0.8802083333333334
gemini_flash_llama,"gemini_flash,llama_70b",231,tfidf_mlp_router,197,26,0.1319796954314721,0.8730964467005076,0.3076923076923077,-42.3076923076923,0.9949238578680203,0.8724489795918368
gemini_flash_llama,"gemini_flash,llama_70b",232,always_llama_70b,197,23,0.116751269035533,0.9035532994923858,0.5652173913043478,0.0,0.0,
gemini_flash_llama,"gemini_flash,llama_70b",232,oracle,197,23,0.116751269035533,0.9543147208121827,1.0,43.47826086956522,0.934010152284264,
gemini_flash_llama,"gemini_flash,llama_70b",232,logistic_router,197,23,0.116751269035533,0.8984771573604061,0.5217391304347826,-4.347826086956519,0.7918781725888325,0.9102564102564102
