bucket,group,models,feature_set,policy,accuracy_mean,accuracy_std,utility_mean,regret_mean,avg_cost_mean,route_acc_mean,n_seeds
heldout_task,llama_granite_holdout_math,"llama_70b,granite_8b",metadata+cheap_probe,tfidf_logistic_router,0.9050632911392406,0.0,0.9050632911392406,0.0379746835443038,5.347389240506328e-05,0.8860759493670886,5
heldout_task,llama_granite_holdout_math,"llama_70b,granite_8b",metadata+cheap_probe,tfidf_linear_svm_router,0.9050632911392406,0.0,0.9050632911392406,0.0379746835443038,5.317455696202531e-05,0.8860759493670886,5
heldout_task,llama_granite_holdout_math,"llama_70b,granite_8b",metadata+cheap_probe,tfidf_mlp_router,0.9202531645569622,0.0034665984652225887,0.9202531645569622,0.022784810126582282,5.725881645569619e-05,0.9670886075949368,5
heldout_task,llama_granite_holdout_science,"llama_70b,granite_8b",metadata+cheap_probe,always_llama_70b,0.9685534591194969,0.0,0.9685534591194969,0.012578616352201259,4.724396855345913e-05,0.9874213836477989,5
heldout_task,llama_granite_holdout_science,"llama_70b,granite_8b",metadata+cheap_probe,always_granite_8b,0.9748427672955975,0.0,0.9748427672955975,0.006289308176100629,1.3188364779874214e-05,0.012578616352201259,5
heldout_task,llama_granite_holdout_science,"llama_70b,granite_8b",metadata+cheap_probe,random,0.9723270440251573,0.0034447959591519875,0.9723270440251573,0.008805031446540882,2.9769348427672953e-05,0.4930817610062893,5
heldout_task,llama_granite_holdout_science,"llama_70b,granite_8b",metadata+cheap_probe,oracle,0.9811320754716981,0.0,0.9811320754716981,0.0,4.692409433962265e-05,1.0,5
heldout_task,llama_granite_holdout_science,"llama_70b,granite_8b",metadata+cheap_probe,logistic_router,0.9685534591194969,0.0,0.9685534591194969,0.012578616352201259,4.7048685534591205e-05,0.9811320754716981,5
heldout_task,llama_granite_holdout_science,"llama_70b,granite_8b",metadata+cheap_probe,linear_svm_router,0.9685534591194969,0.0,0.9685534591194969,0.012578616352201259,4.724396855345913e-05,0.9874213836477989,5
heldout_task,llama_granite_holdout_science,"llama_70b,granite_8b",metadata+cheap_probe,knn_router,0.9685534591194969,0.0,0.9685534591194969,0.012578616352201259,4.724396855345913e-05,0.9874213836477989,5
heldout_task,llama_granite_holdout_science,"llama_70b,granite_8b",metadata+cheap_probe,decision_tree_router,0.9748427672955975,0.0,0.9748427672955975,0.006289308176100629,3.846054088050314e-05,0.6477987421383647,5
heldout_task,llama_granite_holdout_science,"llama_70b,granite_8b",metadata+cheap_probe,random_forest_router,0.9685534591194969,0.0,0.9685534591194969,0.012578616352201259,4.724396855345913e-05,0.9874213836477989,5
heldout_task,llama_granite_holdout_science,"llama_70b,granite_8b",metadata+cheap_probe,extra_trees_router,0.9685534591194969,0.0,0.9685534591194969,0.012578616352201259,4.724396855345913e-05,0.9874213836477989,5
heldout_task,llama_granite_holdout_science,"llama_70b,granite_8b",metadata+cheap_probe,mlp_router,0.9685534591194969,0.0,0.9685534591194969,0.012578616352201259,4.7048685534591205e-05,0.9811320754716981,5
