bucket,group,models,feature_set,policy,accuracy_mean,accuracy_std,utility_mean,regret_mean,avg_cost_mean,route_acc_mean,n_seeds
feature_ablation,llama_granite,"llama_70b,granite_8b",metadata+cheap_probe,extra_trees_router,0.8927241962774958,0.018265033303910796,0.8927241962774958,0.05042301184433164,4.834893874788494e-05,0.8275803722504229,30
feature_ablation,llama_granite,"llama_70b,granite_8b",metadata+cheap_probe,mlp_router,0.894585448392555,0.021769462697076792,0.894585448392555,0.04856175972927242,5.298688155668358e-05,0.9365482233502538,30
feature_ablation,llama_granite,"llama_70b,granite_8b",metadata+cheap_probe+tfidf,always_llama_70b,0.895093062605753,0.02083728504277656,0.895093062605753,0.04805414551607445,5.354493147208122e-05,0.9519458544839254,30
feature_ablation,llama_granite,"llama_70b,granite_8b",metadata+cheap_probe+tfidf,always_granite_8b,0.846362098138748,0.025220334662901616,0.846362098138748,0.09678510998307956,1.5969788494077833e-05,0.04805414551607445,30
feature_ablation,llama_granite,"llama_70b,granite_8b",metadata+cheap_probe+tfidf,random,0.8688663282571912,0.020869241364761714,0.8688663282571912,0.07428087986463619,3.439050118443316e-05,0.49424703891708965,30
feature_ablation,llama_granite,"llama_70b,granite_8b",metadata+cheap_probe+tfidf,oracle,0.9431472081218273,0.016402600609891915,0.9431472081218273,0.0,5.1696434856175965e-05,1.0,30
feature_ablation,llama_granite,"llama_70b,granite_8b",metadata+cheap_probe+tfidf,logistic_router,0.8957698815566837,0.022095582256580783,0.8957698815566837,0.04737732656514382,4.8172014551607456e-05,0.8248730964467004,30
feature_ablation,llama_granite,"llama_70b,granite_8b",metadata+cheap_probe+tfidf,linear_svm_router,0.8967851099830797,0.021091579965664353,0.8967851099830797,0.046362098138747886,4.9045389170896784e-05,0.8428087986463623,30
feature_ablation,llama_granite,"llama_70b,granite_8b",metadata+cheap_probe+tfidf,knn_router,0.895093062605753,0.02083728504277656,0.895093062605753,0.04805414551607445,5.354493147208122e-05,0.9519458544839254,30
feature_ablation,llama_granite,"llama_70b,granite_8b",metadata+cheap_probe+tfidf,decision_tree_router,0.8905245346869713,0.020421653201546944,0.8905245346869713,0.05262267343485617,4.6413004060913706e-05,0.7932318104906938,30
feature_ablation,llama_granite,"llama_70b,granite_8b",metadata+cheap_probe+tfidf,random_forest_router,0.8917089678511,0.02049331723501904,0.8917089678511,0.05143824027072758,4.916482656514382e-05,0.8426395939086293,30
feature_ablation,llama_granite,"llama_70b,granite_8b",metadata+cheap_probe+tfidf,extra_trees_router,0.8927241962774958,0.018265033303910796,0.8927241962774958,0.05042301184433164,4.834893874788494e-05,0.8275803722504229,30
feature_ablation,llama_granite,"llama_70b,granite_8b",metadata+cheap_probe+tfidf,mlp_router,0.894585448392555,0.021769462697076792,0.894585448392555,0.04856175972927242,5.298688155668358e-05,0.9365482233502538,30
feature_ablation,llama_granite,"llama_70b,granite_8b",metadata+cheap_probe+tfidf,tfidf_logistic_router,0.8942470389170898,0.020741120663880126,0.8942470389170898,0.048900169204737734,4.984702876480542e-05,0.8582064297800337,30
feature_ablation,llama_granite,"llama_70b,granite_8b",metadata+cheap_probe+tfidf,tfidf_linear_svm_router,0.8920473773265652,0.021942241609379867,0.8920473773265652,0.05109983079526227,5.247522064297801e-05,0.9214890016920477,30
feature_ablation,llama_granite,"llama_70b,granite_8b",metadata+cheap_probe+tfidf,tfidf_mlp_router,0.895093062605753,0.020231503992561573,0.895093062605753,0.04805414551607445,5.325676903553299e-05,0.9439932318104906,30
