group,models,seed,policy,accuracy,avg_cost,utility,regret,cost_weight,route_acc
2model_mistral_nemo_deepseek_v3,"mistral_nemo,deepseek_v3",229,tfidf_logistic_router,0.784,2.4221423999999997e-05,0.784,0.12,0.0,0.776
2model_mistral_nemo_deepseek_v3,"mistral_nemo,deepseek_v3",229,tfidf_linear_svm_router,0.76,1.6827184000000003e-05,0.76,0.144,0.0,0.824
2model_mistral_nemo_deepseek_v3,"mistral_nemo,deepseek_v3",230,always_mistral_nemo,0.728,8.43176e-06,0.728,0.224,0.0,0.776
2model_mistral_nemo_deepseek_v3,"mistral_nemo,deepseek_v3",230,always_deepseek_v3,0.904,6.9539296e-05,0.904,0.048,0.0,0.224
2model_mistral_nemo_deepseek_v3,"mistral_nemo,deepseek_v3",230,random,0.848,3.4714672000000005e-05,0.848,0.104,0.0,0.6
2model_mistral_nemo_deepseek_v3,"mistral_nemo,deepseek_v3",230,oracle,0.952,2.4470640000000002e-05,0.952,0.0,0.0,1.0
2model_mistral_nemo_deepseek_v3,"mistral_nemo,deepseek_v3",230,logistic_router,0.816,2.8008128000000004e-05,0.816,0.136,0.0,0.704
2model_mistral_nemo_deepseek_v3,"mistral_nemo,deepseek_v3",230,linear_svm_router,0.816,2.6653360000000002e-05,0.816,0.136,0.0,0.712
2model_mistral_nemo_deepseek_v3,"mistral_nemo,deepseek_v3",230,knn_router,0.768,1.4012303999999999e-05,0.768,0.184,0.0,0.808
2model_mistral_nemo_deepseek_v3,"mistral_nemo,deepseek_v3",230,decision_tree_router,0.792,3.0610016000000004e-05,0.792,0.16,0.0,0.608
2model_mistral_nemo_deepseek_v3,"mistral_nemo,deepseek_v3",230,random_forest_router,0.792,2.7116144000000003e-05,0.792,0.16,0.0,0.696
2model_mistral_nemo_deepseek_v3,"mistral_nemo,deepseek_v3",230,extra_trees_router,0.8,2.9755632e-05,0.8,0.152,0.0,0.672
2model_mistral_nemo_deepseek_v3,"mistral_nemo,deepseek_v3",230,tfidf_logistic_router,0.816,2.6465968000000003e-05,0.816,0.136,0.0,0.72
2model_mistral_nemo_deepseek_v3,"mistral_nemo,deepseek_v3",230,tfidf_linear_svm_router,0.8,2.0889520000000005e-05,0.8,0.152,0.0,0.76
2model_mistral_nemo_deepseek_v3,"mistral_nemo,deepseek_v3",231,always_mistral_nemo,0.688,8.764720000000002e-06,0.688,0.208,0.0,0.792
2model_mistral_nemo_deepseek_v3,"mistral_nemo,deepseek_v3",231,always_deepseek_v3,0.856,6.8999472e-05,0.856,0.04,0.0,0.208
2model_mistral_nemo_deepseek_v3,"mistral_nemo,deepseek_v3",231,random,0.768,3.9319488e-05,0.768,0.128,0.0,0.472
2model_mistral_nemo_deepseek_v3,"mistral_nemo,deepseek_v3",231,oracle,0.896,2.127008e-05,0.896,0.0,0.0,1.0
2model_mistral_nemo_deepseek_v3,"mistral_nemo,deepseek_v3",231,logistic_router,0.792,2.3428352e-05,0.792,0.104,0.0,0.816
2model_mistral_nemo_deepseek_v3,"mistral_nemo,deepseek_v3",231,linear_svm_router,0.76,2.2623552e-05,0.76,0.136,0.0,0.76
2model_mistral_nemo_deepseek_v3,"mistral_nemo,deepseek_v3",231,knn_router,0.736,1.5497872e-05,0.736,0.16,0.0,0.824
2model_mistral_nemo_deepseek_v3,"mistral_nemo,deepseek_v3",231,decision_tree_router,0.784,3.321016e-05,0.784,0.112,0.0,0.664
2model_mistral_nemo_deepseek_v3,"mistral_nemo,deepseek_v3",231,random_forest_router,0.8,2.8665872e-05,0.8,0.096,0.0,0.76
2model_mistral_nemo_deepseek_v3,"mistral_nemo,deepseek_v3",231,extra_trees_router,0.784,2.5359104000000004e-05,0.784,0.112,0.0,0.768
2model_mistral_nemo_deepseek_v3,"mistral_nemo,deepseek_v3",231,tfidf_logistic_router,0.776,2.1013792000000003e-05,0.776,0.12,0.0,0.816
2model_mistral_nemo_deepseek_v3,"mistral_nemo,deepseek_v3",231,tfidf_linear_svm_router,0.752,1.7799248e-05,0.752,0.144,0.0,0.816
2model_mistral_nemo_deepseek_v3,"mistral_nemo,deepseek_v3",232,always_mistral_nemo,0.728,8.343599999999998e-06,0.728,0.208,0.0,0.792
2model_mistral_nemo_deepseek_v3,"mistral_nemo,deepseek_v3",232,always_deepseek_v3,0.896,7.1520128e-05,0.896,0.04,0.0,0.208
2model_mistral_nemo_deepseek_v3,"mistral_nemo,deepseek_v3",232,random,0.784,3.5485839999999994e-05,0.784,0.152,0.0,0.488
2model_mistral_nemo_deepseek_v3,"mistral_nemo,deepseek_v3",232,oracle,0.936,2.3013360000000003e-05,0.936,0.0,0.0,1.0
2model_mistral_nemo_deepseek_v3,"mistral_nemo,deepseek_v3",232,logistic_router,0.784,2.3067168e-05,0.784,0.152,0.0,0.72
2model_mistral_nemo_deepseek_v3,"mistral_nemo,deepseek_v3",232,linear_svm_router,0.776,2.2792912000000003e-05,0.776,0.16,0.0,0.728
2model_mistral_nemo_deepseek_v3,"mistral_nemo,deepseek_v3",232,knn_router,0.76,1.4652719999999997e-05,0.76,0.176,0.0,0.808
2model_mistral_nemo_deepseek_v3,"mistral_nemo,deepseek_v3",232,decision_tree_router,0.792,2.7393152000000003e-05,0.792,0.144,0.0,0.672
2model_mistral_nemo_deepseek_v3,"mistral_nemo,deepseek_v3",232,random_forest_router,0.784,2.7156656000000003e-05,0.784,0.152,0.0,0.728
2model_mistral_nemo_deepseek_v3,"mistral_nemo,deepseek_v3",232,extra_trees_router,0.776,2.4974032000000003e-05,0.776,0.16,0.0,0.736
2model_mistral_nemo_deepseek_v3,"mistral_nemo,deepseek_v3",232,tfidf_logistic_router,0.784,2.1040432000000004e-05,0.784,0.152,0.0,0.768
2model_mistral_nemo_deepseek_v3,"mistral_nemo,deepseek_v3",232,tfidf_linear_svm_router,0.76,1.9178560000000004e-05,0.76,0.176,0.0,0.768
2model_mistral_nemo_deepseek_v3,"mistral_nemo,deepseek_v3",233,always_mistral_nemo,0.728,8.0912e-06,0.728,0.232,0.0,0.768
2model_mistral_nemo_deepseek_v3,"mistral_nemo,deepseek_v3",233,always_deepseek_v3,0.912,6.7635184e-05,0.912,0.048,0.0,0.232
2model_mistral_nemo_deepseek_v3,"mistral_nemo,deepseek_v3",233,random,0.824,3.751136e-05,0.824,0.136,0.0,0.496
2model_mistral_nemo_deepseek_v3,"mistral_nemo,deepseek_v3",233,oracle,0.96,2.4153647999999997e-05,0.96,0.0,0.0,1.0
2model_mistral_nemo_deepseek_v3,"mistral_nemo,deepseek_v3",233,logistic_router,0.8,2.7306207999999998e-05,0.8,0.16,0.0,0.712
2model_mistral_nemo_deepseek_v3,"mistral_nemo,deepseek_v3",233,linear_svm_router,0.784,2.1814992e-05,0.784,0.176,0.0,0.736
2model_mistral_nemo_deepseek_v3,"mistral_nemo,deepseek_v3",233,knn_router,0.776,1.216128e-05,0.776,0.184,0.0,0.816
2model_mistral_nemo_deepseek_v3,"mistral_nemo,deepseek_v3",233,decision_tree_router,0.832,2.9621152000000006e-05,0.832,0.128,0.0,0.744
2model_mistral_nemo_deepseek_v3,"mistral_nemo,deepseek_v3",233,random_forest_router,0.808,2.306448e-05,0.808,0.152,0.0,0.784
2model_mistral_nemo_deepseek_v3,"mistral_nemo,deepseek_v3",233,extra_trees_router,0.8,2.4238512e-05,0.8,0.16,0.0,0.776
2model_mistral_nemo_deepseek_v3,"mistral_nemo,deepseek_v3",233,tfidf_logistic_router,0.8,2.1401472000000002e-05,0.8,0.16,0.0,0.784
2model_mistral_nemo_deepseek_v3,"mistral_nemo,deepseek_v3",233,tfidf_linear_svm_router,0.792,1.5878191999999998e-05,0.792,0.168,0.0,0.8
2model_qwen_235b_gemini_flash,"qwen_235b,gemini_flash",229,always_qwen_235b,0.896,4.10186e-05,0.896,0.056,0.0,0.944
2model_qwen_235b_gemini_flash,"qwen_235b,gemini_flash",229,always_gemini_flash,0.864,0.0001908728,0.864,0.088,0.0,0.056
2model_qwen_235b_gemini_flash,"qwen_235b,gemini_flash",229,random,0.896,0.00013143035599999994,0.896,0.056,0.0,0.44
2model_qwen_235b_gemini_flash,"qwen_235b,gemini_flash",229,oracle,0.952,5.1335936e-05,0.952,0.0,0.0,1.0
2model_qwen_235b_gemini_flash,"qwen_235b,gemini_flash",229,logistic_router,0.912,5.7564604000000005e-05,0.912,0.04,0.0,0.856
2model_qwen_235b_gemini_flash,"qwen_235b,gemini_flash",229,linear_svm_router,0.904,4.990222800000001e-05,0.904,0.048,0.0,0.888
2model_qwen_235b_gemini_flash,"qwen_235b,gemini_flash",229,knn_router,0.896,4.10186e-05,0.896,0.056,0.0,0.944
2model_qwen_235b_gemini_flash,"qwen_235b,gemini_flash",229,decision_tree_router,0.904,6.5258388e-05,0.904,0.048,0.0,0.856
2model_qwen_235b_gemini_flash,"qwen_235b,gemini_flash",229,random_forest_router,0.896,4.10186e-05,0.896,0.056,0.0,0.944
2model_qwen_235b_gemini_flash,"qwen_235b,gemini_flash",229,extra_trees_router,0.912,4.8871616000000005e-05,0.912,0.04,0.0,0.912
2model_qwen_235b_gemini_flash,"qwen_235b,gemini_flash",229,tfidf_logistic_router,0.896,4.536691200000001e-05,0.896,0.056,0.0,0.92
2model_qwen_235b_gemini_flash,"qwen_235b,gemini_flash",229,tfidf_linear_svm_router,0.896,4.225723200000001e-05,0.896,0.056,0.0,0.936
2model_qwen_235b_gemini_flash,"qwen_235b,gemini_flash",230,always_qwen_235b,0.92,4.760200399999999e-05,0.92,0.032,0.0,0.968
2model_qwen_235b_gemini_flash,"qwen_235b,gemini_flash",230,always_gemini_flash,0.88,0.0001904848,0.88,0.072,0.0,0.032
2model_qwen_235b_gemini_flash,"qwen_235b,gemini_flash",230,random,0.92,0.00010657279199999999,0.92,0.032,0.0,0.568
2model_qwen_235b_gemini_flash,"qwen_235b,gemini_flash",230,oracle,0.952,5.7238995999999994e-05,0.952,0.0,0.0,1.0
2model_qwen_235b_gemini_flash,"qwen_235b,gemini_flash",230,logistic_router,0.904,7.52247e-05,0.904,0.048,0.0,0.8
2model_qwen_235b_gemini_flash,"qwen_235b,gemini_flash",230,linear_svm_router,0.912,6.5081508e-05,0.912,0.04,0.0,0.864
2model_qwen_235b_gemini_flash,"qwen_235b,gemini_flash",230,knn_router,0.92,4.760200399999999e-05,0.92,0.032,0.0,0.968
2model_qwen_235b_gemini_flash,"qwen_235b,gemini_flash",230,decision_tree_router,0.912,8.512761599999999e-05,0.912,0.04,0.0,0.744
2model_qwen_235b_gemini_flash,"qwen_235b,gemini_flash",230,random_forest_router,0.92,4.839288399999999e-05,0.92,0.032,0.0,0.96
2model_qwen_235b_gemini_flash,"qwen_235b,gemini_flash",230,extra_trees_router,0.928,6.5602436e-05,0.928,0.024,0.0,0.872
2model_qwen_235b_gemini_flash,"qwen_235b,gemini_flash",230,tfidf_logistic_router,0.92,5.980026799999999e-05,0.92,0.032,0.0,0.92
2model_qwen_235b_gemini_flash,"qwen_235b,gemini_flash",230,tfidf_linear_svm_router,0.92,5.2755212e-05,0.92,0.032,0.0,0.944
2model_qwen_235b_gemini_flash,"qwen_235b,gemini_flash",231,always_qwen_235b,0.888,4.208999199999999e-05,0.888,0.016,0.0,0.984
2model_qwen_235b_gemini_flash,"qwen_235b,gemini_flash",231,always_gemini_flash,0.808,0.0001890168,0.808,0.096,0.0,0.016
2model_qwen_235b_gemini_flash,"qwen_235b,gemini_flash",231,random,0.864,0.000113456932,0.864,0.04,0.0,0.488
2model_qwen_235b_gemini_flash,"qwen_235b,gemini_flash",231,oracle,0.904,4.5666231999999994e-05,0.904,0.0,0.0,1.0
2model_qwen_235b_gemini_flash,"qwen_235b,gemini_flash",231,logistic_router,0.88,6.4863208e-05,0.88,0.024,0.0,0.808
2model_qwen_235b_gemini_flash,"qwen_235b,gemini_flash",231,linear_svm_router,0.888,6.4245528e-05,0.888,0.016,0.0,0.824
2model_qwen_235b_gemini_flash,"qwen_235b,gemini_flash",231,knn_router,0.888,4.208999199999999e-05,0.888,0.016,0.0,0.984
2model_qwen_235b_gemini_flash,"qwen_235b,gemini_flash",231,decision_tree_router,0.832,8.762189200000002e-05,0.832,0.072,0.0,0.728
2model_qwen_235b_gemini_flash,"qwen_235b,gemini_flash",231,random_forest_router,0.888,4.445487199999999e-05,0.888,0.016,0.0,0.968
2model_qwen_235b_gemini_flash,"qwen_235b,gemini_flash",231,extra_trees_router,0.88,6.106410399999999e-05,0.88,0.024,0.0,0.84
2model_qwen_235b_gemini_flash,"qwen_235b,gemini_flash",231,tfidf_logistic_router,0.88,6.028055199999999e-05,0.88,0.024,0.0,0.848
2model_qwen_235b_gemini_flash,"qwen_235b,gemini_flash",231,tfidf_linear_svm_router,0.888,4.976902399999999e-05,0.888,0.016,0.0,0.928
2model_qwen_235b_gemini_flash,"qwen_235b,gemini_flash",232,always_qwen_235b,0.936,4.7615416e-05,0.936,0.048,0.0,0.952
2model_qwen_235b_gemini_flash,"qwen_235b,gemini_flash",232,always_gemini_flash,0.928,0.00018889999999999996,0.928,0.056,0.0,0.048
2model_qwen_235b_gemini_flash,"qwen_235b,gemini_flash",232,random,0.936,0.000112510816,0.936,0.048,0.0,0.536
2model_qwen_235b_gemini_flash,"qwen_235b,gemini_flash",232,oracle,0.984,5.7841656000000005e-05,0.984,0.0,0.0,1.0
2model_qwen_235b_gemini_flash,"qwen_235b,gemini_flash",232,logistic_router,0.936,6.253277599999999e-05,0.936,0.048,0.0,0.864
2model_qwen_235b_gemini_flash,"qwen_235b,gemini_flash",232,linear_svm_router,0.952,5.4011536e-05,0.952,0.032,0.0,0.928
2model_qwen_235b_gemini_flash,"qwen_235b,gemini_flash",232,knn_router,0.936,4.7615416e-05,0.936,0.048,0.0,0.952
2model_qwen_235b_gemini_flash,"qwen_235b,gemini_flash",232,decision_tree_router,0.944,9.0662664e-05,0.944,0.04,0.0,0.704
2model_qwen_235b_gemini_flash,"qwen_235b,gemini_flash",232,random_forest_router,0.936,4.7615416e-05,0.936,0.048,0.0,0.952
2model_qwen_235b_gemini_flash,"qwen_235b,gemini_flash",232,extra_trees_router,0.936,5.2850776e-05,0.936,0.048,0.0,0.928
2model_qwen_235b_gemini_flash,"qwen_235b,gemini_flash",232,tfidf_logistic_router,0.936,4.9451736000000005e-05,0.936,0.048,0.0,0.936
2model_qwen_235b_gemini_flash,"qwen_235b,gemini_flash",232,tfidf_linear_svm_router,0.936,4.8945816000000005e-05,0.936,0.048,0.0,0.944
2model_qwen_235b_gemini_flash,"qwen_235b,gemini_flash",233,always_qwen_235b,0.912,4.258162399999999e-05,0.912,0.048,0.0,0.952
2model_qwen_235b_gemini_flash,"qwen_235b,gemini_flash",233,always_gemini_flash,0.896,0.0001853312,0.896,0.064,0.0,0.048
2model_qwen_235b_gemini_flash,"qwen_235b,gemini_flash",233,random,0.928,0.00011474789599999999,0.928,0.032,0.0,0.52
2model_qwen_235b_gemini_flash,"qwen_235b,gemini_flash",233,oracle,0.96,5.4611879999999997e-05,0.96,0.0,0.0,1.0
2model_qwen_235b_gemini_flash,"qwen_235b,gemini_flash",233,logistic_router,0.92,5.603946399999999e-05,0.92,0.04,0.0,0.848
2model_qwen_235b_gemini_flash,"qwen_235b,gemini_flash",233,linear_svm_router,0.92,5.514631999999999e-05,0.92,0.04,0.0,0.856
2model_qwen_235b_gemini_flash,"qwen_235b,gemini_flash",233,knn_router,0.912,4.258162399999999e-05,0.912,0.048,0.0,0.952
2model_qwen_235b_gemini_flash,"qwen_235b,gemini_flash",233,decision_tree_router,0.912,5.343505599999999e-05,0.912,0.048,0.0,0.864
2model_qwen_235b_gemini_flash,"qwen_235b,gemini_flash",233,random_forest_router,0.912,4.364106399999999e-05,0.912,0.048,0.0,0.936
2model_qwen_235b_gemini_flash,"qwen_235b,gemini_flash",233,extra_trees_router,0.92,5.0650191999999996e-05,0.92,0.04,0.0,0.872
2model_qwen_235b_gemini_flash,"qwen_235b,gemini_flash",233,tfidf_logistic_router,0.92,4.6735831999999995e-05,0.92,0.04,0.0,0.912
2model_qwen_235b_gemini_flash,"qwen_235b,gemini_flash",233,tfidf_linear_svm_router,0.912,4.3100023999999996e-05,0.912,0.048,0.0,0.944
2model_qwen_235b_llama_70b,"qwen_235b,llama_70b",229,always_qwen_235b,0.896,4.10186e-05,0.896,0.056,0.0,0.944
2model_qwen_235b_llama_70b,"qwen_235b,llama_70b",229,always_llama_70b,0.888,4.769864000000001e-05,0.888,0.064,0.0,0.056
2model_qwen_235b_llama_70b,"qwen_235b,llama_70b",229,random,0.904,4.267015600000001e-05,0.904,0.048,0.0,0.424
2model_qwen_235b_llama_70b,"qwen_235b,llama_70b",229,oracle,0.952,4.0825944000000005e-05,0.952,0.0,0.0,1.0
2model_qwen_235b_llama_70b,"qwen_235b,llama_70b",229,logistic_router,0.888,4.3043896e-05,0.888,0.064,0.0,0.792
2model_qwen_235b_llama_70b,"qwen_235b,llama_70b",229,linear_svm_router,0.896,4.2114208000000006e-05,0.896,0.056,0.0,0.832
2model_qwen_235b_llama_70b,"qwen_235b,llama_70b",229,knn_router,0.896,4.10186e-05,0.896,0.056,0.0,0.944
2model_qwen_235b_llama_70b,"qwen_235b,llama_70b",229,decision_tree_router,0.888,4.2545976e-05,0.888,0.064,0.0,0.776
2model_qwen_235b_llama_70b,"qwen_235b,llama_70b",229,random_forest_router,0.88,4.1435392000000005e-05,0.88,0.072,0.0,0.928
2model_qwen_235b_llama_70b,"qwen_235b,llama_70b",229,extra_trees_router,0.88,4.2218348e-05,0.88,0.072,0.0,0.848
2model_qwen_235b_llama_70b,"qwen_235b,llama_70b",229,tfidf_logistic_router,0.888,4.2916656e-05,0.888,0.064,0.0,0.872
2model_qwen_235b_llama_70b,"qwen_235b,llama_70b",229,tfidf_linear_svm_router,0.896,4.1381072000000006e-05,0.896,0.056,0.0,0.912
2model_qwen_235b_llama_70b,"qwen_235b,llama_70b",230,always_qwen_235b,0.92,4.760200399999999e-05,0.92,0.048,0.0,0.952
2model_qwen_235b_llama_70b,"qwen_235b,llama_70b",230,always_llama_70b,0.904,5.2859176e-05,0.904,0.064,0.0,0.048
2model_qwen_235b_llama_70b,"qwen_235b,llama_70b",230,random,0.904,4.8726808e-05,0.904,0.064,0.0,0.552
2model_qwen_235b_llama_70b,"qwen_235b,llama_70b",230,oracle,0.968,4.785155599999999e-05,0.968,0.0,0.0,1.0
2model_qwen_235b_llama_70b,"qwen_235b,llama_70b",230,logistic_router,0.904,4.838966799999999e-05,0.904,0.064,0.0,0.832
2model_qwen_235b_llama_70b,"qwen_235b,llama_70b",230,linear_svm_router,0.912,4.842708399999999e-05,0.912,0.056,0.0,0.848
2model_qwen_235b_llama_70b,"qwen_235b,llama_70b",230,knn_router,0.92,4.760200399999999e-05,0.92,0.048,0.0,0.952
2model_qwen_235b_llama_70b,"qwen_235b,llama_70b",230,decision_tree_router,0.928,4.9191956e-05,0.928,0.04,0.0,0.728
2model_qwen_235b_llama_70b,"qwen_235b,llama_70b",230,random_forest_router,0.928,4.7985684e-05,0.928,0.04,0.0,0.936
2model_qwen_235b_llama_70b,"qwen_235b,llama_70b",230,extra_trees_router,0.92,5.0276147999999996e-05,0.92,0.048,0.0,0.864
2model_qwen_235b_llama_70b,"qwen_235b,llama_70b",230,tfidf_logistic_router,0.928,4.711726e-05,0.928,0.04,0.0,0.88
2model_qwen_235b_llama_70b,"qwen_235b,llama_70b",230,tfidf_linear_svm_router,0.92,4.7401684e-05,0.92,0.048,0.0,0.936
2model_qwen_235b_llama_70b,"qwen_235b,llama_70b",231,always_qwen_235b,0.888,4.208999199999999e-05,0.888,0.048,0.0,0.952
2model_qwen_235b_llama_70b,"qwen_235b,llama_70b",231,always_llama_70b,0.888,5.057821599999999e-05,0.888,0.048,0.0,0.048
2model_qwen_235b_llama_70b,"qwen_235b,llama_70b",231,random,0.904,4.702009199999999e-05,0.904,0.032,0.0,0.504
2model_qwen_235b_llama_70b,"qwen_235b,llama_70b",231,oracle,0.936,4.2258791999999994e-05,0.936,0.0,0.0,1.0
2model_qwen_235b_llama_70b,"qwen_235b,llama_70b",231,logistic_router,0.88,4.364126400000001e-05,0.88,0.056,0.0,0.744
2model_qwen_235b_llama_70b,"qwen_235b,llama_70b",231,linear_svm_router,0.88,4.3497104000000005e-05,0.88,0.056,0.0,0.776
2model_qwen_235b_llama_70b,"qwen_235b,llama_70b",231,knn_router,0.888,4.208999199999999e-05,0.888,0.048,0.0,0.952
2model_qwen_235b_llama_70b,"qwen_235b,llama_70b",231,decision_tree_router,0.872,4.3662804e-05,0.872,0.064,0.0,0.728
2model_qwen_235b_llama_70b,"qwen_235b,llama_70b",231,random_forest_router,0.872,4.3071632e-05,0.872,0.064,0.0,0.88
2model_qwen_235b_llama_70b,"qwen_235b,llama_70b",231,extra_trees_router,0.88,4.3633976e-05,0.88,0.056,0.0,0.776
2model_qwen_235b_llama_70b,"qwen_235b,llama_70b",231,tfidf_logistic_router,0.88,4.222792e-05,0.88,0.056,0.0,0.848
2model_qwen_235b_llama_70b,"qwen_235b,llama_70b",231,tfidf_linear_svm_router,0.88,4.1966687999999986e-05,0.88,0.056,0.0,0.912
2model_qwen_235b_llama_70b,"qwen_235b,llama_70b",232,always_qwen_235b,0.936,4.7615416e-05,0.936,0.04,0.0,0.96
2model_qwen_235b_llama_70b,"qwen_235b,llama_70b",232,always_llama_70b,0.912,4.825988e-05,0.912,0.064,0.0,0.04
2model_qwen_235b_llama_70b,"qwen_235b,llama_70b",232,random,0.912,4.7050856e-05,0.912,0.064,0.0,0.528
2model_qwen_235b_llama_70b,"qwen_235b,llama_70b",232,oracle,0.976,4.7712352e-05,0.976,0.0,0.0,1.0
2model_qwen_235b_llama_70b,"qwen_235b,llama_70b",232,logistic_router,0.92,4.7632523999999994e-05,0.92,0.056,0.0,0.776
2model_qwen_235b_llama_70b,"qwen_235b,llama_70b",232,linear_svm_router,0.912,4.8306676000000004e-05,0.912,0.064,0.0,0.792
2model_qwen_235b_llama_70b,"qwen_235b,llama_70b",232,knn_router,0.936,4.7615416e-05,0.936,0.04,0.0,0.96
2model_qwen_235b_llama_70b,"qwen_235b,llama_70b",232,decision_tree_router,0.92,4.8030987999999995e-05,0.92,0.056,0.0,0.792
2model_qwen_235b_llama_70b,"qwen_235b,llama_70b",232,random_forest_router,0.928,4.7754852e-05,0.928,0.048,0.0,0.872
2model_qwen_235b_llama_70b,"qwen_235b,llama_70b",232,extra_trees_router,0.912,4.8437012000000003e-05,0.912,0.064,0.0,0.792
2model_qwen_235b_llama_70b,"qwen_235b,llama_70b",232,tfidf_logistic_router,0.912,4.7560068e-05,0.912,0.064,0.0,0.816
2model_qwen_235b_llama_70b,"qwen_235b,llama_70b",232,tfidf_linear_svm_router,0.936,4.7086976e-05,0.936,0.04,0.0,0.928
2model_qwen_235b_llama_70b,"qwen_235b,llama_70b",233,always_qwen_235b,0.912,4.258162399999999e-05,0.912,0.04,0.0,0.96
2model_qwen_235b_llama_70b,"qwen_235b,llama_70b",233,always_llama_70b,0.872,5.3442104e-05,0.872,0.08,0.0,0.04
2model_qwen_235b_llama_70b,"qwen_235b,llama_70b",233,random,0.888,4.971068e-05,0.888,0.064,0.0,0.496
2model_qwen_235b_llama_70b,"qwen_235b,llama_70b",233,oracle,0.952,4.2121887999999994e-05,0.952,0.0,0.0,1.0
2model_qwen_235b_llama_70b,"qwen_235b,llama_70b",233,logistic_router,0.904,4.549872399999999e-05,0.904,0.048,0.0,0.792
2model_qwen_235b_llama_70b,"qwen_235b,llama_70b",233,linear_svm_router,0.912,4.528258799999999e-05,0.912,0.04,0.0,0.8
2model_qwen_235b_llama_70b,"qwen_235b,llama_70b",233,knn_router,0.912,4.258162399999999e-05,0.912,0.04,0.0,0.96
2model_qwen_235b_llama_70b,"qwen_235b,llama_70b",233,decision_tree_router,0.904,4.6265624e-05,0.904,0.048,0.0,0.656
2model_qwen_235b_llama_70b,"qwen_235b,llama_70b",233,random_forest_router,0.912,4.2930995999999995e-05,0.912,0.04,0.0,0.92
2model_qwen_235b_llama_70b,"qwen_235b,llama_70b",233,extra_trees_router,0.912,4.2510115999999995e-05,0.912,0.04,0.0,0.856
2model_qwen_235b_llama_70b,"qwen_235b,llama_70b",233,tfidf_logistic_router,0.904,4.331407199999999e-05,0.904,0.048,0.0,0.88
2model_qwen_235b_llama_70b,"qwen_235b,llama_70b",233,tfidf_linear_svm_router,0.912,4.214650399999999e-05,0.912,0.04,0.0,0.936
2model_qwen_235b_deepseek_v3,"qwen_235b,deepseek_v3",229,always_qwen_235b,0.896,4.10186e-05,0.896,0.04,0.0,0.96
2model_qwen_235b_deepseek_v3,"qwen_235b,deepseek_v3",229,always_deepseek_v3,0.872,7.173344e-05,0.872,0.064,0.0,0.04
2model_qwen_235b_deepseek_v3,"qwen_235b,deepseek_v3",229,random,0.888,5.9256211999999996e-05,0.888,0.048,0.0,0.424
2model_qwen_235b_deepseek_v3,"qwen_235b,deepseek_v3",229,oracle,0.936,4.2581488e-05,0.936,0.0,0.0,1.0
2model_qwen_235b_deepseek_v3,"qwen_235b,deepseek_v3",229,logistic_router,0.896,4.439934800000001e-05,0.896,0.04,0.0,0.872
2model_qwen_235b_deepseek_v3,"qwen_235b,deepseek_v3",229,linear_svm_router,0.896,4.422116000000001e-05,0.896,0.04,0.0,0.888
2model_qwen_235b_deepseek_v3,"qwen_235b,deepseek_v3",229,knn_router,0.896,4.10186e-05,0.896,0.04,0.0,0.96
2model_qwen_235b_deepseek_v3,"qwen_235b,deepseek_v3",229,decision_tree_router,0.888,4.5957040000000003e-05,0.888,0.048,0.0,0.856
2model_qwen_235b_deepseek_v3,"qwen_235b,deepseek_v3",229,random_forest_router,0.896,4.10186e-05,0.896,0.04,0.0,0.96
2model_qwen_235b_deepseek_v3,"qwen_235b,deepseek_v3",229,extra_trees_router,0.888,4.6094672e-05,0.888,0.048,0.0,0.864
2model_qwen_235b_deepseek_v3,"qwen_235b,deepseek_v3",229,tfidf_logistic_router,0.896,4.319836800000001e-05,0.896,0.04,0.0,0.912
2model_qwen_235b_deepseek_v3,"qwen_235b,deepseek_v3",229,tfidf_linear_svm_router,0.896,4.10186e-05,0.896,0.04,0.0,0.96
2model_qwen_235b_deepseek_v3,"qwen_235b,deepseek_v3",230,always_qwen_235b,0.92,4.760200399999999e-05,0.92,0.032,0.0,0.968
2model_qwen_235b_deepseek_v3,"qwen_235b,deepseek_v3",230,always_deepseek_v3,0.904,6.9539296e-05,0.904,0.048,0.0,0.032
2model_qwen_235b_deepseek_v3,"qwen_235b,deepseek_v3",230,random,0.928,5.6066503999999993e-05,0.928,0.024,0.0,0.552
2model_qwen_235b_deepseek_v3,"qwen_235b,deepseek_v3",230,oracle,0.952,5.007149999999999e-05,0.952,0.0,0.0,1.0
2model_qwen_235b_deepseek_v3,"qwen_235b,deepseek_v3",230,logistic_router,0.912,5.024205599999999e-05,0.912,0.04,0.0,0.92
2model_qwen_235b_deepseek_v3,"qwen_235b,deepseek_v3",230,linear_svm_router,0.92,4.948215199999999e-05,0.92,0.032,0.0,0.928
2model_qwen_235b_deepseek_v3,"qwen_235b,deepseek_v3",230,knn_router,0.92,4.760200399999999e-05,0.92,0.032,0.0,0.968
2model_qwen_235b_deepseek_v3,"qwen_235b,deepseek_v3",230,decision_tree_router,0.896,5.2586628e-05,0.896,0.056,0.0,0.68
2model_qwen_235b_deepseek_v3,"qwen_235b,deepseek_v3",230,random_forest_router,0.92,4.760200399999999e-05,0.92,0.032,0.0,0.968
2model_qwen_235b_deepseek_v3,"qwen_235b,deepseek_v3",230,extra_trees_router,0.912,4.950213199999999e-05,0.912,0.04,0.0,0.936
