group,models,policy,accuracy_mean,accuracy_std,avg_cost_mean,utility_mean,regret_mean,route_acc_mean
2model_deepseek_v3_granite_8b,"deepseek_v3,granite_8b",oracle,0.9098039215686274,0.02235638088429683,6.914530980392157e-05,0.9098039215686274,0.0,1.0
2model_deepseek_v3_granite_8b,"deepseek_v3,granite_8b",logistic_router,0.8745098039215687,0.02235638088429682,6.574345098039216e-05,0.8745098039215687,0.03529411764705882,0.9019607843137255
2model_deepseek_v3_granite_8b,"deepseek_v3,granite_8b",tfidf_linear_svm_router,0.8745098039215687,0.022356380884296822,6.837487843137254e-05,0.8745098039215687,0.03529411764705882,0.9372549019607843
2model_deepseek_v3_granite_8b,"deepseek_v3,granite_8b",tfidf_logistic_router,0.8745098039215687,0.02235638088429682,6.753573333333334e-05,0.8745098039215687,0.03529411764705882,0.9215686274509804
2model_deepseek_v3_granite_8b,"deepseek_v3,granite_8b",always_deepseek_v3,0.8705882352941178,0.02235638088429682,7.079793725490196e-05,0.8705882352941178,0.0392156862745098,0.9607843137254901
2model_deepseek_v3_granite_8b,"deepseek_v3,granite_8b",knn_router,0.8705882352941178,0.02235638088429682,7.064295686274509e-05,0.8705882352941178,0.0392156862745098,0.9568627450980391
2model_deepseek_v3_granite_8b,"deepseek_v3,granite_8b",random_forest_router,0.8705882352941178,0.02235638088429682,6.963659607843136e-05,0.8705882352941178,0.0392156862745098,0.9215686274509804
2model_deepseek_v3_granite_8b,"deepseek_v3,granite_8b",extra_trees_router,0.8705882352941176,0.017537788058821863,6.638018823529412e-05,0.8705882352941176,0.0392156862745098,0.8784313725490195
2model_deepseek_v3_granite_8b,"deepseek_v3,granite_8b",linear_svm_router,0.8705882352941176,0.017537788058821863,6.609355294117647e-05,0.8705882352941176,0.0392156862745098,0.9019607843137255
2model_deepseek_v3_granite_8b,"deepseek_v3,granite_8b",decision_tree_router,0.8666666666666666,0.016405098559491668,6.0597890196078434e-05,0.8666666666666666,0.043137254901960784,0.8117647058823529
2model_deepseek_v3_granite_8b,"deepseek_v3,granite_8b",random,0.8470588235294118,0.04018412065082196,4.646847843137255e-05,0.8470588235294118,0.06274509803921569,0.5568627450980392
2model_deepseek_v3_granite_8b,"deepseek_v3,granite_8b",always_granite_8b,0.8117647058823529,0.04295863196118953,1.5711372549019607e-05,0.8117647058823529,0.09803921568627451,0.0392156862745098
2model_gemini_flash_deepseek_v3,"gemini_flash,deepseek_v3",oracle,0.9333333333333333,0.022356380884296836,0.00017824654117647062,0.9333333333333333,0.0,1.0
2model_gemini_flash_deepseek_v3,"gemini_flash,deepseek_v3",linear_svm_router,0.8941176470588236,0.017537788058821877,0.0001689553019607843,0.8941176470588236,0.0392156862745098,0.8470588235294118
2model_gemini_flash_deepseek_v3,"gemini_flash,deepseek_v3",logistic_router,0.8941176470588236,0.029736766447260976,0.00016328437647058824,0.8941176470588236,0.0392156862745098,0.807843137254902
2model_gemini_flash_deepseek_v3,"gemini_flash,deepseek_v3",decision_tree_router,0.8901960784313726,0.026306682088232797,0.00016414680784313724,0.8901960784313726,0.043137254901960784,0.807843137254902
2model_gemini_flash_deepseek_v3,"gemini_flash,deepseek_v3",knn_router,0.8901960784313726,0.010739657990297396,0.00018355866666666665,0.8901960784313726,0.043137254901960784,0.9568627450980391
2model_gemini_flash_deepseek_v3,"gemini_flash,deepseek_v3",extra_trees_router,0.8823529411764707,0.036682915556607264,0.00016359459607843138,0.8823529411764707,0.050980392156862744,0.7725490196078433
2model_gemini_flash_deepseek_v3,"gemini_flash,deepseek_v3",random_forest_router,0.8784313725490197,0.02556549962824564,0.00018104465098039215,0.8784313725490197,0.05490196078431373,0.9098039215686274
2model_gemini_flash_deepseek_v3,"gemini_flash,deepseek_v3",always_deepseek_v3,0.8705882352941178,0.02235638088429682,7.079793725490196e-05,0.8705882352941178,0.06274509803921569,0.06274509803921569
2model_gemini_flash_deepseek_v3,"gemini_flash,deepseek_v3",always_gemini_flash,0.8705882352941178,0.010739657990297337,0.00018791019607843139,0.8705882352941178,0.06274509803921569,0.9372549019607843
2model_gemini_flash_deepseek_v3,"gemini_flash,deepseek_v3",tfidf_logistic_router,0.8666666666666666,0.02908313132194377,0.00017479967843137255,0.8666666666666666,0.06666666666666667,0.8431372549019608
2model_gemini_flash_deepseek_v3,"gemini_flash,deepseek_v3",tfidf_linear_svm_router,0.8627450980392156,0.01960784313725487,0.00018174420392156864,0.8627450980392156,0.07058823529411765,0.8941176470588236
2model_gemini_flash_deepseek_v3,"gemini_flash,deepseek_v3",random,0.8588235294117647,0.025565499628245676,0.0001362651450980392,0.8588235294117647,0.07450980392156863,0.5333333333333334
2model_gemini_flash_granite_8b,"gemini_flash,granite_8b",oracle,0.8980392156862745,0.025565499628245662,0.00018219372549019608,0.8980392156862745,0.0,1.0
2model_gemini_flash_granite_8b,"gemini_flash,granite_8b",decision_tree_router,0.8745098039215687,0.017537788058821856,0.00017128352941176472,0.8745098039215687,0.023529411764705882,0.8676470588235294
2model_gemini_flash_granite_8b,"gemini_flash,granite_8b",tfidf_logistic_router,0.8745098039215687,0.010739657990297337,0.00017554549019607843,0.8745098039215687,0.023529411764705882,0.9068627450980392
2model_gemini_flash_granite_8b,"gemini_flash,granite_8b",always_gemini_flash,0.8705882352941178,0.010739657990297337,0.00018791019607843139,0.8705882352941178,0.027450980392156866,0.9656862745098039
2model_gemini_flash_granite_8b,"gemini_flash,granite_8b",extra_trees_router,0.8705882352941178,0.010739657990297337,0.000176981568627451,0.8705882352941178,0.027450980392156866,0.9019607843137255
2model_gemini_flash_granite_8b,"gemini_flash,granite_8b",knn_router,0.8705882352941178,0.010739657990297337,0.00018791019607843139,0.8705882352941178,0.027450980392156866,0.9656862745098039
2model_gemini_flash_granite_8b,"gemini_flash,granite_8b",logistic_router,0.8705882352941178,0.010739657990297337,0.0001736635294117647,0.8705882352941178,0.027450980392156866,0.892156862745098
2model_gemini_flash_granite_8b,"gemini_flash,granite_8b",random_forest_router,0.8705882352941178,0.010739657990297337,0.00018495627450980395,0.8705882352941178,0.027450980392156866,0.9460784313725491
2model_gemini_flash_granite_8b,"gemini_flash,granite_8b",tfidf_linear_svm_router,0.8705882352941178,0.010739657990297337,0.0001850601960784314,0.8705882352941178,0.027450980392156866,0.9509803921568628
2model_gemini_flash_granite_8b,"gemini_flash,granite_8b",linear_svm_router,0.8666666666666666,0.016405098559491637,0.0001768172549019608,0.8666666666666666,0.03137254901960784,0.8970588235294118
2model_gemini_flash_granite_8b,"gemini_flash,granite_8b",random,0.8352941176470589,0.04065968892809357,0.0001119356862745098,0.8352941176470589,0.06274509803921569,0.5637254901960784
2model_gemini_flash_granite_8b,"gemini_flash,granite_8b",always_granite_8b,0.8117647058823529,0.04295863196118953,1.5711372549019607e-05,0.8117647058823529,0.08627450980392157,0.03431372549019608
2model_gemini_flash_lite_deepseek_v3,"gemini_flash_lite,deepseek_v3",oracle,0.9490196078431372,0.022356380884296832,0.00011846937254901962,0.9490196078431372,0.0,1.0
2model_gemini_flash_lite_deepseek_v3,"gemini_flash_lite,deepseek_v3",always_gemini_flash_lite,0.9372549019607843,0.025565499628245694,0.00011902254901960787,0.9372549019607843,0.011764705882352941,0.9705882352941176
2model_gemini_flash_lite_deepseek_v3,"gemini_flash_lite,deepseek_v3",knn_router,0.9372549019607843,0.025565499628245694,0.00011902254901960787,0.9372549019607843,0.011764705882352941,0.9705882352941176
2model_gemini_flash_lite_deepseek_v3,"gemini_flash_lite,deepseek_v3",random_forest_router,0.9294117647058824,0.029736766447260993,0.0001187581568627451,0.9294117647058824,0.0196078431372549,0.9705882352941176
2model_gemini_flash_lite_deepseek_v3,"gemini_flash_lite,deepseek_v3",decision_tree_router,0.9254901960784313,0.03507557611764376,0.00011445314509803923,0.9254901960784313,0.023529411764705882,0.9117647058823529
2model_gemini_flash_lite_deepseek_v3,"gemini_flash_lite,deepseek_v3",extra_trees_router,0.9254901960784313,0.03507557611764376,0.00011583956078431373,0.9254901960784313,0.023529411764705882,0.8529411764705882
2model_gemini_flash_lite_deepseek_v3,"gemini_flash_lite,deepseek_v3",linear_svm_router,0.9254901960784313,0.03507557611764376,0.00011529576470588237,0.9254901960784313,0.023529411764705882,0.8823529411764706
2model_gemini_flash_lite_deepseek_v3,"gemini_flash_lite,deepseek_v3",tfidf_linear_svm_router,0.9254901960784313,0.03507557611764376,0.00011862596078431372,0.9254901960784313,0.023529411764705882,0.9607843137254901
2model_gemini_flash_lite_deepseek_v3,"gemini_flash_lite,deepseek_v3",tfidf_logistic_router,0.9254901960784313,0.04681308386789533,0.00011650299607843138,0.9254901960784313,0.023529411764705882,0.9509803921568627
2model_gemini_flash_lite_deepseek_v3,"gemini_flash_lite,deepseek_v3",logistic_router,0.9215686274509803,0.04159451654038511,0.00011453333333333333,0.9215686274509803,0.027450980392156866,0.8725490196078431
2model_gemini_flash_lite_deepseek_v3,"gemini_flash_lite,deepseek_v3",random,0.9058823529411765,0.02556549962824571,9.867789019607842e-05,0.9058823529411765,0.043137254901960784,0.5686274509803921
2model_gemini_flash_lite_deepseek_v3,"gemini_flash_lite,deepseek_v3",always_deepseek_v3,0.8705882352941178,0.02235638088429682,7.079793725490196e-05,0.8705882352941178,0.0784313725490196,0.029411764705882353
2model_gemini_flash_lite_gemini_flash,"gemini_flash_lite,gemini_flash",decision_tree_router,0.946078431372549,0.01877308054424195,0.00012135073529411765,0.946078431372549,0.0,
2model_gemini_flash_lite_gemini_flash,"gemini_flash_lite,gemini_flash",extra_trees_router,0.946078431372549,0.01877308054424195,0.00012192058823529412,0.946078431372549,0.0,
2model_gemini_flash_lite_gemini_flash,"gemini_flash_lite,gemini_flash",knn_router,0.946078431372549,0.01877308054424195,0.0001182561274509804,0.946078431372549,0.0,
2model_gemini_flash_lite_gemini_flash,"gemini_flash_lite,gemini_flash",linear_svm_router,0.946078431372549,0.01877308054424195,0.00012055759803921569,0.946078431372549,0.0,
2model_gemini_flash_lite_gemini_flash,"gemini_flash_lite,gemini_flash",random_forest_router,0.946078431372549,0.01877308054424195,0.0001182561274509804,0.946078431372549,0.0,
