group,models,policy,accuracy_mean,accuracy_std,avg_cost_mean,utility_mean,regret_mean,route_acc_mean
2model_deepseek_v3_granite_8b,"deepseek_v3,granite_8b",oracle,0.9441624365482234,0.010152284263959357,7.009591675126904e-05,0.9441624365482234,0.0,1.0
2model_deepseek_v3_granite_8b,"deepseek_v3,granite_8b",always_deepseek_v3,0.9076142131979695,0.016604494653600154,7.242940507614214e-05,0.9076142131979695,0.0365482233502538,0.9634517766497461
2model_deepseek_v3_granite_8b,"deepseek_v3,granite_8b",knn_router,0.9076142131979695,0.016604494653600154,7.242940507614214e-05,0.9076142131979695,0.0365482233502538,0.9634517766497461
2model_deepseek_v3_granite_8b,"deepseek_v3,granite_8b",tfidf_linear_svm_router,0.9055837563451776,0.015480152976626319,7.127103553299492e-05,0.9055837563451776,0.03857868020304569,0.9411167512690355
2model_deepseek_v3_granite_8b,"deepseek_v3,granite_8b",random_forest_router,0.9045685279187816,0.01621189789103689,7.111404263959392e-05,0.9045685279187816,0.03959390862944162,0.9228426395939087
2model_deepseek_v3_granite_8b,"deepseek_v3,granite_8b",tfidf_logistic_router,0.898477157360406,0.01721403549016566,6.949540913705584e-05,0.898477157360406,0.04568527918781726,0.9055837563451776
2model_deepseek_v3_granite_8b,"deepseek_v3,granite_8b",decision_tree_router,0.8974619289340101,0.012119123234835869,6.274461116751268e-05,0.8974619289340101,0.046700507614213196,0.7796954314720812
2model_deepseek_v3_granite_8b,"deepseek_v3,granite_8b",extra_trees_router,0.8954314720812183,0.017063691689311256,6.844765685279188e-05,0.8954314720812183,0.048730964467005075,0.8659898477157361
2model_deepseek_v3_granite_8b,"deepseek_v3,granite_8b",linear_svm_router,0.8954314720812183,0.013714980798077474,6.47461116751269e-05,0.8954314720812183,0.048730964467005075,0.8345177664974619
2model_deepseek_v3_granite_8b,"deepseek_v3,granite_8b",logistic_router,0.8913705583756345,0.018512266526711126,6.407159593908629e-05,0.8913705583756345,0.05279187817258883,0.8162436548223351
2model_deepseek_v3_granite_8b,"deepseek_v3,granite_8b",random,0.882233502538071,0.03431562189067123,4.413231472081218e-05,0.882233502538071,0.061928934010152294,0.4913705583756345
2model_deepseek_v3_granite_8b,"deepseek_v3,granite_8b",always_granite_8b,0.8517766497461929,0.011004813902882639,1.626152284263959e-05,0.8517766497461929,0.09238578680203045,0.0365482233502538
2model_gemini_flash_lite_deepseek_v3,"gemini_flash_lite,deepseek_v3",oracle,0.950253807106599,0.009080479096445798,0.00012185609137055837,0.950253807106599,0.0,1.0
2model_gemini_flash_lite_deepseek_v3,"gemini_flash_lite,deepseek_v3",linear_svm_router,0.9218274111675127,0.009895222685085277,0.00011989086700507615,0.9218274111675127,0.02842639593908629,0.8934010152284264
2model_gemini_flash_lite_deepseek_v3,"gemini_flash_lite,deepseek_v3",logistic_router,0.9218274111675127,0.009895222685085277,0.0001192487269035533,0.9218274111675127,0.02842639593908629,0.883248730964467
2model_gemini_flash_lite_deepseek_v3,"gemini_flash_lite,deepseek_v3",tfidf_logistic_router,0.9218274111675127,0.009895222685085277,0.00012231869035532998,0.9218274111675127,0.02842639593908629,0.9360406091370559
2model_gemini_flash_lite_deepseek_v3,"gemini_flash_lite,deepseek_v3",always_gemini_flash_lite,0.9197969543147207,0.009080479096445892,0.00012411269035532996,0.9197969543147207,0.030456852791878174,0.9695431472081217
2model_gemini_flash_lite_deepseek_v3,"gemini_flash_lite,deepseek_v3",knn_router,0.9197969543147207,0.009080479096445892,0.00012411269035532996,0.9197969543147207,0.030456852791878174,0.9695431472081217
2model_gemini_flash_lite_deepseek_v3,"gemini_flash_lite,deepseek_v3",random_forest_router,0.9177664974619288,0.008340952652362964,0.00012339330964467006,0.9177664974619288,0.032487309644670045,0.9583756345177665
2model_gemini_flash_lite_deepseek_v3,"gemini_flash_lite,deepseek_v3",tfidf_linear_svm_router,0.9177664974619288,0.008340952652362949,0.00012379083248730964,0.9177664974619288,0.032487309644670045,0.9614213197969544
2model_gemini_flash_lite_deepseek_v3,"gemini_flash_lite,deepseek_v3",extra_trees_router,0.9167512690355331,0.011121270203150626,0.00012123899086294415,0.9167512690355331,0.03350253807106599,0.9269035532994924
2model_gemini_flash_lite_deepseek_v3,"gemini_flash_lite,deepseek_v3",decision_tree_router,0.9137055837563451,0.01294167389236747,0.00011281266598984772,0.9137055837563451,0.0365482233502538,0.7736040609137056
2model_gemini_flash_lite_deepseek_v3,"gemini_flash_lite,deepseek_v3",random,0.9096446700507614,0.011575385026387155,9.736967918781726e-05,0.9096446700507614,0.04060913705583756,0.48324873096446697
2model_gemini_flash_lite_deepseek_v3,"gemini_flash_lite,deepseek_v3",always_deepseek_v3,0.9076142131979695,0.016604494653600154,7.242940507614214e-05,0.9076142131979695,0.04263959390862944,0.030456852791878174
2model_gemini_flash_lite_granite_8b,"gemini_flash_lite,granite_8b",oracle,0.9563451776649746,0.009221270114002499,0.00011898162436548223,0.9563451776649746,0.0,1.0
2model_gemini_flash_lite_granite_8b,"gemini_flash_lite,granite_8b",always_gemini_flash_lite,0.9197969543147207,0.009080479096445892,0.00012411269035532996,0.9197969543147207,0.0365482233502538,0.9634517766497461
2model_gemini_flash_lite_granite_8b,"gemini_flash_lite,granite_8b",knn_router,0.9197969543147207,0.009080479096445892,0.00012411269035532996,0.9197969543147207,0.0365482233502538,0.9634517766497461
2model_gemini_flash_lite_granite_8b,"gemini_flash_lite,granite_8b",random_forest_router,0.9197969543147207,0.009080479096445892,0.00012246507614213197,0.9197969543147207,0.0365482233502538,0.9472081218274111
2model_gemini_flash_lite_granite_8b,"gemini_flash_lite,granite_8b",tfidf_linear_svm_router,0.9197969543147207,0.009080479096445892,0.00012261791878172588,0.9197969543147207,0.0365482233502538,0.9532994923857869
2model_gemini_flash_lite_granite_8b,"gemini_flash_lite,granite_8b",linear_svm_router,0.9167512690355331,0.012741015632498588,0.00011341883248730964,0.9167512690355331,0.03959390862944163,0.8741116751269036
2model_gemini_flash_lite_granite_8b,"gemini_flash_lite,granite_8b",tfidf_logistic_router,0.9167512690355331,0.010526112362095292,0.00011789832487309644,0.9167512690355331,0.03959390862944163,0.9167512690355331
2model_gemini_flash_lite_granite_8b,"gemini_flash_lite,granite_8b",extra_trees_router,0.9137055837563451,0.013901587753938209,0.00011703771573604062,0.9137055837563451,0.04263959390862944,0.899492385786802
2model_gemini_flash_lite_granite_8b,"gemini_flash_lite,granite_8b",logistic_router,0.9116751269035532,0.015058271039788108,0.00011090015228426395,0.9116751269035532,0.04467005076142132,0.8548223350253806
2model_gemini_flash_lite_granite_8b,"gemini_flash_lite,granite_8b",decision_tree_router,0.8913705583756345,0.015480152976626284,9.635690355329949e-05,0.8913705583756345,0.06497461928934009,0.7045685279187817
2model_gemini_flash_lite_granite_8b,"gemini_flash_lite,granite_8b",random,0.8842639593908629,0.022814421374867257,6.90725888324873e-05,0.8842639593908629,0.07208121827411168,0.483248730964467
2model_gemini_flash_lite_granite_8b,"gemini_flash_lite,granite_8b",always_granite_8b,0.8517766497461929,0.011004813902882639,1.626152284263959e-05,0.8517766497461929,0.10456852791878173,0.0365482233502538
2model_gemini_flash_lite_llama_70b,"gemini_flash_lite,llama_70b",oracle,0.950253807106599,0.01157538502638715,0.00012231281319796954,0.950253807106599,0.0,1.0
2model_gemini_flash_lite_llama_70b,"gemini_flash_lite,llama_70b",always_gemini_flash_lite,0.9197969543147207,0.009080479096445892,0.00012411269035532996,0.9197969543147207,0.030456852791878174,0.9695431472081217
2model_gemini_flash_lite_llama_70b,"gemini_flash_lite,llama_70b",knn_router,0.9197969543147207,0.009080479096445892,0.00012411269035532996,0.9197969543147207,0.030456852791878174,0.9695431472081217
2model_gemini_flash_lite_llama_70b,"gemini_flash_lite,llama_70b",tfidf_linear_svm_router,0.9197969543147207,0.009080479096445892,0.00012349919796954316,0.9197969543147207,0.030456852791878174,0.9614213197969544
2model_gemini_flash_lite_llama_70b,"gemini_flash_lite,llama_70b",random_forest_router,0.9177664974619288,0.008340952652362964,0.00012297796446700506,0.9177664974619288,0.032487309644670045,0.9543147208121827
2model_gemini_flash_lite_llama_70b,"gemini_flash_lite,llama_70b",tfidf_logistic_router,0.9177664974619288,0.008340952652362964,0.00011824748223350254,0.9177664974619288,0.032487309644670045,0.8974619289340101
2model_gemini_flash_lite_llama_70b,"gemini_flash_lite,llama_70b",logistic_router,0.9126903553299492,0.008340952652362942,0.00011245544263959392,0.9126903553299492,0.03756345177664975,0.7949238578680202
2model_gemini_flash_lite_llama_70b,"gemini_flash_lite,llama_70b",linear_svm_router,0.9106598984771572,0.009221270114002506,0.00011501332791878175,0.9106598984771572,0.03959390862944162,0.8243654822335025
2model_gemini_flash_lite_llama_70b,"gemini_flash_lite,llama_70b",extra_trees_router,0.9096446700507614,0.013139268127456626,0.00011739916243654824,0.9096446700507614,0.04060913705583756,0.8568527918781725
2model_gemini_flash_lite_llama_70b,"gemini_flash_lite,llama_70b",random,0.9076142131979695,0.004247005210832822,8.906517969543147e-05,0.9076142131979695,0.04263959390862944,0.4873096446700507
