group,models,policy,accuracy_mean,accuracy_std,avg_cost_mean,utility_mean,regret_mean,route_acc_mean
llama_deepseek,"llama_70b,deepseek_v3",oracle,0.9504230118443316,0.014087825270613466,5.478611201353638e-05,0.9504230118443316,0.0,1.0
llama_deepseek,"llama_70b,deepseek_v3",linear_svm_router,0.9137055837563451,0.018519464608712156,5.558002064297801e-05,0.9137055837563451,0.03671742808798647,0.8450084602368867
llama_deepseek,"llama_70b,deepseek_v3",logistic_router,0.9120135363790186,0.01877360293512863,5.6468683079526226e-05,0.9120135363790186,0.03840947546531303,0.8086294416243655
llama_deepseek,"llama_70b,deepseek_v3",extra_trees_router,0.9086294416243654,0.01768504245099259,5.455374517766497e-05,0.9086294416243654,0.041793570219966165,0.8612521150592216
llama_deepseek,"llama_70b,deepseek_v3",always_deepseek_v3,0.9072758037225042,0.020432527545064996,7.072311133671743e-05,0.9072758037225042,0.04314720812182741,0.05702199661590524
llama_deepseek,"llama_70b,deepseek_v3",tfidf_logistic_router,0.9067681895093063,0.0175581458316218,5.5481971235194584e-05,0.9067681895093063,0.04365482233502538,0.8636209813874789
llama_deepseek,"llama_70b,deepseek_v3",decision_tree_router,0.9015228426395939,0.021102810839711373,5.8240125042301185e-05,0.9015228426395939,0.048900169204737734,0.7111675126903554
llama_deepseek,"llama_70b,deepseek_v3",random_forest_router,0.9008460236886633,0.020205136080997457,5.4166496108291034e-05,0.9008460236886633,0.04957698815566836,0.8730964467005077
llama_deepseek,"llama_70b,deepseek_v3",random,0.9006768189509307,0.01975824323539468,6.234438392554992e-05,0.9006768189509307,0.049746192893401014,0.495093062605753
llama_deepseek,"llama_70b,deepseek_v3",tfidf_linear_svm_router,0.8945854483925549,0.020681059377564443,5.4276357191201354e-05,0.8945854483925549,0.055837563451776644,0.9209813874788495
llama_deepseek,"llama_70b,deepseek_v3",always_llama_70b,0.8934010152284263,0.020993053527834673,5.386959137055837e-05,0.8934010152284263,0.05702199661590524,0.9429780033840948
llama_deepseek,"llama_70b,deepseek_v3",knn_router,0.8934010152284263,0.020993053527834673,5.386959137055837e-05,0.8934010152284263,0.05702199661590524,0.9429780033840948
